-142.87,-144.36,293.18,-0.40187,-0.45256,0.57336
-230.41,-64.407,263.17,-0.57421,-0.29644,0.50848
-290.05,19.481,218.47,-0.68978,-0.12613,0.41927
-312.93,110.61,161.8,-0.73033,0.0604,0.30776
-292.31,202.4,87.468,-0.68572,0.24287,0.15366
-246.83,270.46,6.4352,-0.5884,0.3848,-0.0024563
-192.48,302.52,-80.944,-0.47284,0.44968,-0.17479
-121.38,291.15,-175.28,-0.3228,0.43346,-0.35727
-40.392,251.89,-250.63,-0.15249,0.36047,-0.49716
47.341,202.09,-293.99,0.017825,0.26721,-0.57421
145.29,137.88,-296.47,0.2226,0.13744,-0.57016
233.56,60.929,-264.36,0.39899,-0.016644,-0.50325
292.87,-22.817,-217.18,0.51253,-0.1829,-0.41201
312.76,-116.47,-158.44,0.547,-0.37754,-0.29036
289.78,-209.39,-86.912,0.48821,-0.56002,-0.14641
242.08,-278.42,-7.8842,0.39899,-0.706,0.0076813
185.56,-308.85,81.005,0.27734,-0.76885,0.18002
115.92,-293.94,176.64,0.13136,-0.74452,0.36452
37.362,-252.02,252.53,-0.036919,-0.66748,0.50645
-50.536,-200.43,294.64,-0.21534,-0.56812,0.58349
-149.5,-136.95,294.4,-0.41606,-0.44445,0.57336
-238.48,-62.307,260.62,-0.59246,-0.29239,0.50239
-297.58,21.722,211.88,-0.70194,-0.12208,0.40711
-314.84,116.77,152.65,-0.73438,0.070537,0.28545
-289.79,209.53,81.429,-0.67761,0.26113,0.1415
-241.57,277.32,2.3069,-0.57826,0.39697,-0.012594
-185.28,306.41,-86.676,-0.45864,0.45779,-0.18898
-115.41,291.08,-182.1,-0.30861,0.43346,-0.36943
-34.777,248.76,-256.91,-0.14235,0.35439,-0.5073
53.734,197.56,-297.62,0.040125,0.25909,-0.58029
151.45,132.74,-297.27,0.24085,0.12934,-0.57421
238.26,54.442,-263.75,0.41116,-0.028813,-0.50528
295.37,-31.05,-215.6,0.52064,-0.20115,-0.4039
312.73,-124.49,-155.4,0.54903,-0.39174,-0.28631
288.25,-214.32,-78.585,0.49023,-0.57624,-0.13019
240.64,-278.87,3.7931,0.39291,-0.70397,0.034044
184.33,-307.51,90.276,0.27329,-0.76479,0.19624
110.09,-292.81,181.52,0.11514,-0.74047,0.37466
25.709,-250.47,252.48,-0.057194,-0.66342,0.50645
-61.128,-200.12,291.22,-0.23562,-0.5661,0.57336
-156.17,-134.28,290.68,-0.42823,-0.43634,0.56727
-240.63,-53.579,257.74,-0.59449,-0.27617,0.49834
-295.95,31.795,211.88,-0.69992,-0.10383,0.40507
-311.78,125.14,151.8,-0.7283,0.086756,0.28342
-285.85,214.53,74.871,-0.67153,0.26721,0.12934
-239.07,277.44,-7.2472,-0.57218,0.39494,-0.032869
-183.49,304.05,-95.051,-0.45256,0.45374,-0.20318
-110.5,287.54,-188.21,-0.29847,0.42738,-0.3816
-27.865,245.01,-260.09,-0.12816,0.34831,-0.51541
61.165,193.39,-297.69,0.054319,0.24896,-0.58029
159.09,127.74,-293.68,0.25504,0.1192,-0.5661
244.25,50.078,-258.46,0.42129,-0.036919,-0.49108
298.74,-35.32,-210.03,0.52267,-0.21129,-0.39579
311.44,-130.91,-149.24,0.54497,-0.4039,-0.27414
282.87,-221.76,-74.74,0.48009,-0.59043,-0.12411
233.4,-285.12,6.506,0.38074,-0.71614,0.0381
176,-309.37,95.89,0.25707,-0.77088,0.21246
105.07,-289.72,189.73,0.10501,-0.73641,0.38886
24.93,-244.69,262.13,-0.06125,-0.65328,0.52064
-64.714,-191.7,298.2,-0.24576,-0.55191,0.58755
-164.1,-126.9,291.08,-0.44648,-0.42215,0.56525
-249.64,-51.173,253.8,-0.61273,-0.27008,0.48821
-303.17,34.319,204.67,-0.71411,-0.095719,0.39088
-313.69,130.87,143.9,-0.73033,0.098925,0.26721
-282.97,221.82,69.493,-0.66545,0.2814,0.1192
-232.49,283.74,-12.414,-0.55596,0.40711,-0.03895
-175.47,306.41,-102.01,-0.43634,0.45779,-0.21737
-103.92,286.45,-195.31,-0.28428,0.42333,-0.39174
-21.92,241.47,-266.29,-0.11194,0.34223,-0.52555
